fileName,modelAtmosphere,pathType,surfaceAlbedo,surfaceTemperature,albedoFilename,targetLabel,backgroundLabel,visibility,groundAltitude,sensorAltitude,targetAltitude,sensorZenith,sensorAzimuth,dZenith,dAzimuth,dayNumber,extraterrestrialSource,latitude,longitude,timeUTC,startingWavelength,endingWavelength,wavelengthIncrement,fwhm,key
tape5,2,2,,303.15,spec_alb.dat,green felt,"constant, 18%",0.0,0.168,0.28231,100.0,0.0,0.0,2.5,5,312,0,43.041,77.698,15.0,0.3,1.2,0.001,0.001,0
Target Norm Blue,Target Norm Green,Target Norm Red,Target Norm RE,Target Norm IR,radianceType,Downwelling Norm Blue,Downwelling Norm Green,Downwelling Norm Red,Downwelling Norm RE,Downwelling Norm IR,radianceType
0.00109421756734,0.0010423389106,0.000501105216304,0.00043621860611,0.00181081157716,Target,0.0,0.0,0.0,0.0,0.0,Downwelling
wavelengths,tgtSolScat,groundReflect,directReflect,estDownwell,totalRadiance,sumSolScat,Norm Blue,Norm Green,Norm Red,Norm RE,Norm IR
1.079,1.4181e-05,0.0013476,0.0010913,0.0002563,0.0013618,0.0,0.0,0.0,0.0,0.0,0.0
1.08,1.3426e-05,0.0012882,0.001049,0.0002392,0.0013016,0.0,0.0,0.0,0.0,0.0,0.0
1.081,1.2811e-05,0.0012398,0.0010099,0.0002299,0.0012526,0.0,0.0,0.0,0.0,0.0,0.0
1.082,1.3501e-05,0.0013006,0.0010565,0.0002441,0.0013141,0.0,0.0,0.0,0.0,0.0,0.0
1.083,1.3498e-05,0.0012923,0.0010492,0.0002431,0.0013058,0.0,0.0,0.0,0.0,0.0,0.0
1.084,1.2411e-05,0.0012137,0.0009929,0.0002208,0.0012261,0.0,0.0,0.0,0.0,0.0,0.0
1.085,1.316e-05,0.0012831,0.0010452,0.0002379,0.0012962,0.0,0.0,0.0,0.0,0.0,0.0
1.086,1.1465e-05,0.0011314,0.00092781,0.00020359,0.0011429,0.0,0.0,0.0,0.0,0.0,0.0
1.087,1.2147e-05,0.001192,0.00097311,0.00021889,0.0012042,0.0,0.0,0.0,0.0,0.0,0.0
1.088,1.3364e-05,0.001306,0.0010643,0.0002417,0.0013194,0.0,0.0,0.0,0.0,0.0,0.0
1.089,1.2047e-05,0.0011946,0.00097647,0.00021813,0.0012067,0.0,0.0,0.0,0.0,0.0,0.0
1.09,1.1453e-05,0.0011441,0.00093885,0.00020525,0.0011555,0.0,0.0,0.0,0.0,0.0,0.0
1.091,1.2933e-05,0.001279,0.0010449,0.0002341,0.0012919,0.0,0.0,0.0,0.0,0.0,0.0
1.092,1.3106e-05,0.0012924,0.0010541,0.0002383,0.0013055,0.0,0.0,0.0,0.0,0.0,0.0
1.093,9.5518e-06,0.0009761,0.00080764,0.00016846,0.00098564,0.0,0.0,0.0,0.0,0.0,0.0
1.094,1.1282e-05,0.0011295,0.00092513,0.00020437,0.0011408,0.0,0.0,0.0,0.0,0.0,0.0
1.095,9.7358e-06,0.0010084,0.00083158,0.00017682,0.0010181,0.0,0.0,0.0,0.0,0.0,0.0
1.096,8.9121e-06,0.00093412,0.00077399,0.00016013,0.00094304,0.0,0.0,0.0,0.0,0.0,0.0
1.097,1.2515e-05,0.0012541,0.001025,0.0002291,0.0012666,0.0,0.0,0.0,0.0,0.0,0.0
1.098,8.4709e-06,0.00089693,0.00074332,0.00015361,0.00090539,0.0,0.0,0.0,0.0,0.0,0.0
1.099,8.8773e-06,0.00094269,0.00078247,0.00016022,0.00095156,0.0,0.0,0.0,0.0,0.0,0.0
1.1,7.8429e-06,0.00084232,0.00070213,0.00014019,0.00085016,0.0,0.0,0.0,0.0,0.0,0.0
1.101,8.2319e-06,0.00088194,0.0007337,0.00014824,0.00089017,0.0,0.0,0.0,0.0,0.0,0.0
1.102,7.318e-06,0.00079445,0.00066345,0.000131,0.00080175,0.0,0.0,0.0,0.0,0.0,0.0
1.103,6.9681e-06,0.00076397,0.00063822,0.00012575,0.00077094,0.0,0.0,0.0,0.0,0.0,0.0
1.104,7.1646e-06,0.00077767,0.00064746,0.00013021,0.00078484,0.0,0.0,0.0,0.0,0.0,0.0
1.105,8.5351e-06,0.00091669,0.00075978,0.00015691,0.00092523,0.0,0.0,0.0,0.0,0.0,0.0
1.106,4.5246e-06,0.00052537,0.000448,7.737e-05,0.00052989,0.0,0.0,0.0,0.0,0.0,0.0
1.107,7.8428e-06,0.00084755,0.00070541,0.00014214,0.00085539,0.0,0.0,0.0,0.0,0.0,0.0
1.108,5.6279e-06,0.00062516,0.00052471,0.00010045,0.00063078,0.0,0.0,0.0,0.0,0.0,0.0
1.109,5.4515e-06,0.00060938,0.00051255,9.683e-05,0.00061484,0.0,0.0,0.0,0.0,0.0,0.0
1.11,7.1826e-06,0.00078543,0.0006578,0.00012763,0.00079263,0.0,0.0,0.0,0.0,0.0,0.0
1.111,3.7128e-06,0.0004093,0.00034581,6.349e-05,0.00041302,0.0,0.0,0.0,0.0,0.0,0.0
1.112,5.5855e-06,0.0006126,0.00051538,9.722e-05,0.0006182,0.0,0.0,0.0,0.0,0.0,0.0
1.113,2.3939e-06,0.00027707,0.0002354,4.167e-05,0.00027946,0.0,0.0,0.0,0.0,0.0,0.0
1.114,2.7536e-06,0.00031589,0.00026826,4.763e-05,0.00031864,0.0,0.0,0.0,0.0,0.0,0.0
1.115,2.1552e-06,0.00024806,0.00020917,3.889e-05,0.00025022,0.0,0.0,0.0,0.0,0.0,0.0
1.116,1.2629e-06,0.00015173,0.0001293,2.243e-05,0.00015299,0.0,0.0,0.0,0.0,0.0,0.0
1.117,2.2947e-07,2.4468e-05,2.1166e-05,3.302e-06,2.4697e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.118,1.5314e-06,0.00017648,0.0001468,2.968e-05,0.00017802,0.0,0.0,0.0,0.0,0.0,0.0
1.119,4.7752e-07,5.5669e-05,4.6218e-05,9.451e-06,5.6147e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.12,5.2688e-07,6.2344e-05,5.162e-05,1.0724e-05,6.2872e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.121,8.1728e-07,9.8166e-05,8.0892e-05,1.7274e-05,9.8983e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.122,1.7638e-07,2.099e-05,1.6788e-05,4.202e-06,2.1166e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.123,5.021e-07,5.9678e-05,4.8678e-05,1.1e-05,6.0181e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.124,4.2068e-07,4.9583e-05,4.0827e-05,8.756e-06,5.0003e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.125,6.1851e-07,7.4413e-05,6.1573e-05,1.284e-05,7.5033e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.126,6.7038e-08,7.8655e-06,6.3201e-06,1.5454e-06,7.9327e-06,0.0,0.0,0.0,0.0,0.0,0.0
1.127,6.9983e-07,8.4873e-05,7.0428e-05,1.4445e-05,8.5573e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.128,2.3974e-07,2.8892e-05,2.3162e-05,5.73e-06,2.9132e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.129,2.741e-07,3.2702e-05,2.6269e-05,6.433e-06,3.2976e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.13,1.1353e-07,1.5303e-05,1.2811e-05,2.492e-06,1.5417e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.131,1.9892e-06,0.00024606,0.00020669,3.937e-05,0.00024805,0.0,0.0,0.0,0.0,0.0,0.0
1.132,1.3485e-06,0.00016718,0.00014077,2.641e-05,0.00016853,0.0,0.0,0.0,0.0,0.0,0.0
1.133,5.245e-07,6.5617e-05,5.483e-05,1.0787e-05,6.6143e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.134,5.5371e-08,5.8887e-06,4.671e-06,1.2177e-06,5.9441e-06,0.0,0.0,0.0,0.0,0.0,0.0
1.135,1.8894e-08,2.3046e-06,1.9324e-06,3.722e-07,2.3234e-06,0.0,0.0,0.0,0.0,0.0,0.0
1.136,3.5955e-07,4.5807e-05,3.744e-05,8.367e-06,4.6165e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.137,1.808e-06,0.0002291,0.00019198,3.712e-05,0.0002309,0.0,0.0,0.0,0.0,0.0,0.0
1.138,1.1717e-06,0.000147,0.00012266,2.434e-05,0.00014817,0.0,0.0,0.0,0.0,0.0,0.0
1.139,2.8075e-06,0.00034037,0.00028526,5.511e-05,0.00034318,0.0,0.0,0.0,0.0,0.0,0.0
1.14,1.8878e-06,0.00023391,0.00019682,3.709e-05,0.0002358,0.0,0.0,0.0,0.0,0.0,0.0
1.141,1.1475e-06,0.00014209,0.00011832,2.377e-05,0.00014323,0.0,0.0,0.0,0.0,0.0,0.0
1.142,1.4458e-06,0.00018255,0.0001532,2.935e-05,0.000184,0.0,0.0,0.0,0.0,0.0,0.0
1.143,2.4719e-06,0.00031274,0.00026476,4.798e-05,0.00031521,0.0,0.0,0.0,0.0,0.0,0.0
1.144,4.9701e-07,6.2768e-05,5.226e-05,1.0508e-05,6.3265e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.145,5.2652e-07,6.6181e-05,5.4485e-05,1.1696e-05,6.6708e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.146,5.5661e-07,6.9304e-05,5.7762e-05,1.1542e-05,6.986e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.147,7.879e-08,8.9516e-06,7.0954e-06,1.8562e-06,9.0303e-06,0.0,0.0,0.0,0.0,0.0,0.0
1.148,2.0791e-06,0.0002607,0.00021802,4.268e-05,0.00026278,0.0,0.0,0.0,0.0,0.0,0.0
1.149,1.4267e-06,0.00017944,0.00015063,2.881e-05,0.00018087,0.0,0.0,0.0,0.0,0.0,0.0
1.15,5.9015e-07,7.5045e-05,6.3813e-05,1.1232e-05,7.5635e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.151,1.0862e-06,0.00013882,0.00011768,2.114e-05,0.0001399,0.0,0.0,0.0,0.0,0.0,0.0
1.152,1.7716e-06,0.00021845,0.00018296,3.549e-05,0.00022022,0.0,0.0,0.0,0.0,0.0,0.0
1.153,1.9256e-06,0.00024146,0.00020371,3.775e-05,0.00024338,0.0,0.0,0.0,0.0,0.0,0.0
1.154,4.9255e-07,6.7128e-05,5.8333e-05,8.795e-06,6.7622e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.155,2.802e-06,0.00034833,0.00029574,5.259e-05,0.00035113,0.0,0.0,0.0,0.0,0.0,0.0
1.156,2.2521e-06,0.00028534,0.00024162,4.372e-05,0.00028759,0.0,0.0,0.0,0.0,0.0,0.0
1.157,3.0129e-06,0.00037978,0.00032507,5.471e-05,0.00038279,0.0,0.0,0.0,0.0,0.0,0.0
1.158,3.1202e-06,0.00038681,0.00032937,5.744e-05,0.00038993,0.0,0.0,0.0,0.0,0.0,0.0
1.159,3.5209e-06,0.00043625,0.00037102,6.523e-05,0.00043977,0.0,0.0,0.0,0.0,0.0,0.0
1.16,2.8559e-06,0.00035351,0.00030467,4.884e-05,0.00035636,0.0,0.0,0.0,0.0,0.0,0.0
1.161,4.0208e-06,0.00049329,0.00042359,6.97e-05,0.00049731,0.0,0.0,0.0,0.0,0.0,0.0
1.162,3.8745e-06,0.00049253,0.0004237,6.883e-05,0.00049641,0.0,0.0,0.0,0.0,0.0,0.0
1.163,7.2629e-06,0.00088106,0.00074409,0.00013697,0.00088832,0.0,0.0,0.0,0.0,0.0,0.0
1.164,5.2912e-06,0.00064928,0.00055517,9.411e-05,0.00065456,0.0,0.0,0.0,0.0,0.0,0.0
1.165,4.6116e-06,0.00059047,0.00050496,8.551e-05,0.00059508,0.0,0.0,0.0,0.0,0.0,0.0
1.166,4.8661e-06,0.00061102,0.00052205,8.897e-05,0.00061588,0.0,0.0,0.0,0.0,0.0,0.0
1.167,5.615e-06,0.00070394,0.00060097,0.00010297,0.00070954,0.0,0.0,0.0,0.0,0.0,0.0
1.168,5.7837e-06,0.00072733,0.00062065,0.00010668,0.00073311,0.0,0.0,0.0,0.0,0.0,0.0
1.169,5.9913e-06,0.00075303,0.00064028,0.00011275,0.00075903,0.0,0.0,0.0,0.0,0.0,0.0
1.17,7.1276e-06,0.00088377,0.0007476,0.00013617,0.00089089,0.0,0.0,0.0,0.0,0.0,0.0
1.171,6.8583e-06,0.00085912,0.00072792,0.0001312,0.00086598,0.0,0.0,0.0,0.0,0.0,0.0
1.172,7.3788e-06,0.00090998,0.00076947,0.00014051,0.00091735,0.0,0.0,0.0,0.0,0.0,0.0
1.173,7.196e-06,0.00089449,0.00075646,0.00013803,0.00090168,0.0,0.0,0.0,0.0,0.0,0.0
1.174,3.8276e-06,0.00050299,0.00043294,7.005e-05,0.00050682,0.0,0.0,0.0,0.0,0.0,0.0
1.175,7.3707e-06,0.00091872,0.00077812,0.0001406,0.0009261,0.0,0.0,0.0,0.0,0.0,0.0
1.176,8.6965e-06,0.0010653,0.00089619,0.00016911,0.001074,0.0,0.0,0.0,0.0,0.0,0.0
1.177,7.9459e-06,0.00098779,0.00083516,0.00015263,0.00099572,0.0,0.0,0.0,0.0,0.0,0.0
1.178,4.9582e-06,0.00063301,0.0005407,9.231e-05,0.00063796,0.0,0.0,0.0,0.0,0.0,0.0
1.179,8.852e-06,0.0010908,0.00091827,0.00017253,0.0010997,0.0,0.0,0.0,0.0,0.0,0.0
1.18,6.9104e-06,0.00087605,0.00074468,0.00013137,0.00088296,0.0,0.0,0.0,0.0,0.0,0.0
1.181,7.2113e-06,0.00091601,0.00077739,0.00013862,0.00092322,0.0,0.0,0.0,0.0,0.0,0.0
1.182,4.0114e-06,0.00052572,0.00044937,7.635e-05,0.00052974,0.0,0.0,0.0,0.0,0.0,0.0
1.183,7.0541e-06,0.00090309,0.00076554,0.00013755,0.00091013,0.0,0.0,0.0,0.0,0.0,0.0
1.184,6.3024e-06,0.00081337,0.0006932,0.00012017,0.00081967,0.0,0.0,0.0,0.0,0.0,0.0
1.185,5.8154e-06,0.00075781,0.00064791,0.0001099,0.00076362,0.0,0.0,0.0,0.0,0.0,0.0
1.186,8.0576e-06,0.0010237,0.00086572,0.00015798,0.0010318,0.0,0.0,0.0,0.0,0.0,0.0
1.187,7.1564e-06,0.00092793,0.00078946,0.00013847,0.00093508,0.0,0.0,0.0,0.0,0.0,0.0
1.188,3.8474e-06,0.00052245,0.00045062,7.183e-05,0.00052629,0.0,0.0,0.0,0.0,0.0,0.0
1.189,6.5575e-06,0.00084588,0.00071942,0.00012646,0.00085245,0.0,0.0,0.0,0.0,0.0,0.0
1.19,7.8117e-06,0.0010039,0.00085196,0.00015194,0.0010117,0.0,0.0,0.0,0.0,0.0,0.0
1.191,6.5407e-06,0.00086871,0.000742,0.00012671,0.00087525,0.0,0.0,0.0,0.0,0.0,0.0
1.192,8.1463e-06,0.001043,0.00088224,0.00016076,0.0010512,0.0,0.0,0.0,0.0,0.0,0.0
1.193,7.3866e-06,0.00095844,0.00081397,0.00014447,0.00096583,0.0,0.0,0.0,0.0,0.0,0.0
1.194,7.8993e-06,0.0010205,0.00086485,0.00015565,0.0010284,0.0,0.0,0.0,0.0,0.0,0.0
1.195,6.8485e-06,0.00090796,0.00077497,0.00013299,0.0009148,0.0,0.0,0.0,0.0,0.0,0.0
1.196,6.21e-06,0.00083295,0.0007135,0.00011945,0.00083917,0.0,0.0,0.0,0.0,0.0,0.0
1.197,8.2337e-06,0.0010623,0.00089901,0.00016329,0.0010705,0.0,0.0,0.0,0.0,0.0,0.0
1.198,7.2412e-06,0.00093901,0.00079685,0.00014216,0.00094624,0.0,0.0,0.0,0.0,0.0,0.0
1.199,4.9019e-06,0.00066538,0.00057273,9.265e-05,0.00067028,0.0,0.0,0.0,0.0,0.0,0.0
1.2,7.2086e-06,0.0009475,0.00080763,0.00013987,0.00095471,0.0,0.0,0.0,0.0,0.0,0.0
fileName,modelAtmosphere,pathType,surfaceAlbedo,surfaceTemperature,albedoFilename,targetLabel,backgroundLabel,visibility,groundAltitude,sensorAltitude,targetAltitude,sensorZenith,sensorAzimuth,dZenith,dAzimuth,dayNumber,extraterrestrialSource,latitude,longitude,timeUTC,startingWavelength,endingWavelength,wavelengthIncrement,fwhm,key
tape5,2,1,,303.15,spec_alb.dat,green felt,"constant, 18%",0.0,0.168,0.2823,100.0,0.0,0.0,2.5,5,312,0,43.041,77.698,15.0,0.3,1.2,0.001,0.001,0
Target Norm Blue,Target Norm Green,Target Norm Red,Target Norm RE,Target Norm IR,radianceType,Downwelling Norm Blue,Downwelling Norm Green,Downwelling Norm Red,Downwelling Norm RE,Downwelling Norm IR,radianceType
[ nan],[ nan],[ nan],[ nan],[ nan],Target,[ nan],[ nan],[ nan],[ nan],[ nan],Downwelling
wavelengths,tgtSolScat,groundReflect,directReflect,estDownwell,totalRadiance,sumSolScat,Norm Blue,Norm Green,Norm Red,Norm RE,Norm IR
